id,chapter,end_time,number,page,publication.id,resource.id,start_time,text,uri
f-c2220c09-1369,,,,,c2220c09,HVT-0039,,,https://fortunoff.aviaryplatform.com/r/9z90863947
f-c2220c09-1370,,,,,c2220c09,HVT-0216,,,https://fortunoff.aviaryplatform.com/r/7p8tb0xt3j
f-c2220c09-1371,,,,,c2220c09,HVT-0066,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx6c
f-c2220c09-1372,,,,,c2220c09,HVT-0039,,,https://fortunoff.aviaryplatform.com/r/9z90863947
f-c2220c09-1373,,,,,c2220c09,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-c2220c09-1374,,,,,c2220c09,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-4dfdcdba-1375,,,,,4dfdcdba,HVT-1277,,,https://fortunoff.aviaryplatform.com/r/pg1hh6cd3j
f-9d3c1e37-1376,,,,,9d3c1e37,HVT-1277,,,https://fortunoff.aviaryplatform.com/r/pg1hh6cd3j
f-9d3c1e37-1377,,,,,9d3c1e37,HVT-0810,,,https://fortunoff.aviaryplatform.com/r/qn5z60c67x
f-9d3c1e37-1378,,,,,9d3c1e37,HVT-1108,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd85
f-c45d60fd-1379,,,,,c45d60fd,HVT-1668,,,https://fortunoff.aviaryplatform.com/r/hh6c24qt4s
f-c45d60fd-1380,,,,,c45d60fd,HVT-1670,,,https://fortunoff.aviaryplatform.com/r/2r3nv9979k
f-c45d60fd-1381,,,,,c45d60fd,HVT-0080,,,https://fortunoff.aviaryplatform.com/r/fq9q23r26d
f-c45d60fd-1382,,,,,c45d60fd,HVT-1156,,,https://fortunoff.aviaryplatform.com/r/736m03xx2r
f-c45d60fd-1383,,,,,c45d60fd,HVT-2742,,,https://fortunoff.aviaryplatform.com/r/3t9d50fx7z
f-c45d60fd-1384,,,,,c45d60fd,HVT-2479,,,https://fortunoff.aviaryplatform.com/r/0g3gx44r9h
f-c45d60fd-1385,,,,,c45d60fd,HVT-2643,,,https://fortunoff.aviaryplatform.com/r/8w3804xn9v
f-c45d60fd-1386,,,,,c45d60fd,HVT-2443,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xk3s
f-c45d60fd-1387,,,,,c45d60fd,HVT-2481,,,https://fortunoff.aviaryplatform.com/r/9c6rx93d7f
f-c45d60fd-1388,,,,,c45d60fd,HVT-2081,,,https://fortunoff.aviaryplatform.com/r/c824b2x93r
f-c45d60fd-1389,,,,,c45d60fd,HVT-0849,,,https://fortunoff.aviaryplatform.com/r/1j97659d6f
f-c45d60fd-1390,,,,,c45d60fd,HVT-2656,,,https://fortunoff.aviaryplatform.com/r/222r49g587
f-c45d60fd-1391,,,,,c45d60fd,HVT-1062,,,https://fortunoff.aviaryplatform.com/r/xp6tx35g54
f-c45d60fd-1392,,,,,c45d60fd,HVT-2659,,,https://fortunoff.aviaryplatform.com/r/qr4nk36d26
f-1f497fdb-1393,,,,,1f497fdb,HVT-0179,,,https://fortunoff.aviaryplatform.com/r/9882j68770
f-d0b64f10-1394,,,,,d0b64f10,HVT-0044,,,https://fortunoff.aviaryplatform.com/r/td9n29pf9m
f-74808811-1395,,,,,74808811,HVT-1789,,,https://fortunoff.aviaryplatform.com/r/6688g8fj61
f-74808811-1396,,,,,74808811,HVT-0956,,,https://fortunoff.aviaryplatform.com/r/f47gq6r53v
f-74808811-1397,,,,,74808811,HVT-3205,,,https://fortunoff.aviaryplatform.com/r/b56d21rp2z
f-74808811-1398,,,,,74808811,HVT-3203,,,https://fortunoff.aviaryplatform.com/r/p55db7vz79
f-74808811-1399,,,,,74808811,HVT-2742,,,https://fortunoff.aviaryplatform.com/r/3t9d50fx7z
f-74808811-1400,,,,,74808811,HVT-0793,,,https://fortunoff.aviaryplatform.com/r/j678s4jw27
f-74808811-1401,,,,,74808811,HVT-0310,,,https://fortunoff.aviaryplatform.com/r/k35m90272c
f-74808811-1402,,,,,74808811,HVT-4012,,,https://fortunoff.aviaryplatform.com/r/bk16m3385n
f-74808811-1403,,,,,74808811,HVT-2634,,,https://fortunoff.aviaryplatform.com/r/rx93776658
f-752c6b2d-1404,,,,,752c6b2d,HVT-0072,,,https://fortunoff.aviaryplatform.com/r/7w6736m414
f-752c6b2d-1405,,,,,752c6b2d,HVT-0110,,,https://fortunoff.aviaryplatform.com/r/q814m91m2q
f-752c6b2d-1406,,,,,752c6b2d,HVT-2298,,,https://fortunoff.aviaryplatform.com/r/m32n58cs05
f-cd90439b-1407,,,,,cd90439b,HVT-0072,,,https://fortunoff.aviaryplatform.com/r/7w6736m414
f-cd90439b-1408,,,,,cd90439b,HVT-1208,,,https://fortunoff.aviaryplatform.com/r/v69862bp4x
f-cd90439b-1409,,,,,cd90439b,HVT-0257,,,https://fortunoff.aviaryplatform.com/r/x05x63bd53
f-cd90439b-1410,,,,,cd90439b,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
f-cd90439b-1411,,,,,cd90439b,HVT-0722,,,https://fortunoff.aviaryplatform.com/r/6m3319s51f
f-cd90439b-1412,,,,,cd90439b,HVT-0110,,,https://fortunoff.aviaryplatform.com/r/q814m91m2q
f-cd90439b-1413,,,,,cd90439b,HVT-2603,,,https://fortunoff.aviaryplatform.com/r/3j3901zg0k
f-cd90439b-1414,,,,,cd90439b,HVT-2298,,,https://fortunoff.aviaryplatform.com/r/m32n58cs05
f-cd90439b-1415,,,,,cd90439b,HVT-1092,,,https://fortunoff.aviaryplatform.com/r/542j678w3c
f-cd90439b-1416,,,,,cd90439b,HVT-0190,,,https://fortunoff.aviaryplatform.com/r/ms3jw86t0x
f-7adaced0-1417,,,,,7adaced0,HVT-2679,,,https://fortunoff.aviaryplatform.com/r/5h7br8mh63
f-55e640cc-1418,,,,,55e640cc,HVT-0163,,,https://fortunoff.aviaryplatform.com/r/5717m0412p
f-55e640cc-1419,,,,,55e640cc,HVT-0028,,,https://fortunoff.aviaryplatform.com/r/b853f4kr6x
f-55e640cc-1420,,,,,55e640cc,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-55e640cc-1421,,,,,55e640cc,HVT-0297,,,https://fortunoff.aviaryplatform.com/r/s46h12vg91
f-55e640cc-1422,,,,,55e640cc,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
f-29562f4c-1423,,,,,29562f4c,HVT-1064,,,https://fortunoff.aviaryplatform.com/r/j96057d164
f-31fee6b8-1426,,,,,31fee6b8,HVT-0291,,,https://fortunoff.aviaryplatform.com/r/b27pn8xf9s
f-7bb10560-1427,,,,,7bb10560,HVT-0250,,,https://fortunoff.aviaryplatform.com/r/pc2t43j75m
f-8cde4732-1428,,,,,8cde4732,HVT-0628,,,https://fortunoff.aviaryplatform.com/r/9882j6879m
f-8cde4732-1429,,,,,8cde4732,HVT-0158,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd3m
f-8cde4732-1430,,,,,8cde4732,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-8cde4732-1431,,,,,8cde4732,HVT-0511,,,https://fortunoff.aviaryplatform.com/r/th8bg2hm23
f-8cde4732-1432,,,,,8cde4732,HVT-1637,,,https://fortunoff.aviaryplatform.com/r/348gf0mv83
f-abe6a263-1433,,,,,abe6a263,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
f-a5da44dd-1434,,,,,a5da44dd,HVT-0283,,,https://fortunoff.aviaryplatform.com/r/zp3vt1h02p
f-fe6ea05a-1435,,,,,fe6ea05a,HVT-0754,,,https://fortunoff.aviaryplatform.com/r/ns0ks6jb4n
f-fe6ea05a-1436,,,,,fe6ea05a,HVT-2337,,,https://fortunoff.aviaryplatform.com/r/6688g8fk1r
f-fe6ea05a-1437,,,,,fe6ea05a,HVT-1219,,,https://fortunoff.aviaryplatform.com/r/4746q1sh7j
f-58ff7015-1438,,,,,58ff7015,HVT-2337,,,https://fortunoff.aviaryplatform.com/r/6688g8fk1r
f-58ff7015-1439,,,,,58ff7015,HVT-0754,,,https://fortunoff.aviaryplatform.com/r/ns0ks6jb4n
f-58ff7015-1440,,,,,58ff7015,HVT-0788,,,https://fortunoff.aviaryplatform.com/r/3x83j39209
f-58ff7015-1441,,,,,58ff7015,HVT-1219,,,https://fortunoff.aviaryplatform.com/r/4746q1sh7j
f-58ff7015-1442,,,,,58ff7015,HVT-0880,,,https://fortunoff.aviaryplatform.com/r/nc5s756q82
f-58ff7015-1443,,,,,58ff7015,HVT-2804,,,https://fortunoff.aviaryplatform.com/r/qb9v11vs25
f-58ff7015-1444,,,,,58ff7015,HVT-0680,,,https://fortunoff.aviaryplatform.com/r/m901z4221c
f-7c3213bf-1445,,,,,7c3213bf,HVT-0131,,,https://fortunoff.aviaryplatform.com/r/p55db7vx71
f-7f744cdc-1446,,,,,7f744cdc,HVT-1086,,,https://fortunoff.aviaryplatform.com/r/4746q1sh5x
f-7f744cdc-1447,,,,,7f744cdc,HVT-3504,,,https://fortunoff.aviaryplatform.com/r/6d5p843w4n
f-7f744cdc-1448,,,,,7f744cdc,HVT-0193,,,https://fortunoff.aviaryplatform.com/r/jm23b5wg37
f-7f744cdc-1449,,,,,7f744cdc,HVT-3591,,,https://fortunoff.aviaryplatform.com/r/dv1cj87r3v
f-7f744cdc-1450,,,,,7f744cdc,HVT-2204,,,https://fortunoff.aviaryplatform.com/r/gf0ms3k545
f-7f744cdc-1451,,,,,7f744cdc,HVT-3557,,,https://fortunoff.aviaryplatform.com/r/d795717t7d
f-7f744cdc-1452,,,,,7f744cdc,HVT-1324,,,https://fortunoff.aviaryplatform.com/r/x639z90q5x
f-7f744cdc-1453,,,,,7f744cdc,HVT-2217,,,https://fortunoff.aviaryplatform.com/r/8911n7xr0f
f-7f744cdc-1454,,,,,7f744cdc,HVT-2208,,,https://fortunoff.aviaryplatform.com/r/cf9j38km3k
f-7f744cdc-1455,,,,,7f744cdc,HVT-2194,,,https://fortunoff.aviaryplatform.com/r/zc7rn30k1c
f-756da694-1456,,,,,756da694,HVT-0295,,,https://fortunoff.aviaryplatform.com/r/jd4pk07553
f-756da694-1457,,,,,756da694,HVT-2017,,,https://fortunoff.aviaryplatform.com/r/b56d21rn30
f-756da694-1458,,,,,756da694,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-756da694-1459,,,,,756da694,HVT-1446,,,https://fortunoff.aviaryplatform.com/r/js9h41js2v
f-756da694-1460,,,,,756da694,HVT-2512,,,https://fortunoff.aviaryplatform.com/r/fq9q23r370
f-d172f1eb-1461,,,,,d172f1eb,HVT-0943,,,https://fortunoff.aviaryplatform.com/r/tm71v5br9j
f-ff3ca1b8-1462,,,,,ff3ca1b8,HVT-0194,,,https://fortunoff.aviaryplatform.com/r/9z9086396v
f-2d59fb20-1463,,,,,2d59fb20,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-2f8e0f9f-1464,,,,,2f8e0f9f,HVT-2258,,,https://fortunoff.aviaryplatform.com/r/d795717t35
f-33145efa-1465,,,,,33145efa,HVT-0612,,,https://fortunoff.aviaryplatform.com/r/h98z892h29
f-d3d714fd-1466,,,,,d3d714fd,HVT-0292,,,https://fortunoff.aviaryplatform.com/r/ws8hd7p34s
f-d3d714fd-1467,,,,,d3d714fd,HVT-0199,,,https://fortunoff.aviaryplatform.com/r/6w96688m1n
f-d3d714fd-1468,,,,,d3d714fd,HVT-0931,,,https://fortunoff.aviaryplatform.com/r/v11vd6pc6h
f-d3d714fd-1469,,,,,d3d714fd,HVT-0077,,,https://fortunoff.aviaryplatform.com/r/n58cf9jd6g
f-d3d714fd-1470,,,,,d3d714fd,HVT-0612,,,https://fortunoff.aviaryplatform.com/r/h98z892h29
f-5ab9c8f4-1471,,,,,5ab9c8f4,HVT-3809,,,https://fortunoff.aviaryplatform.com/r/h12v40k33s
f-dca3ccf8-1472,,,,,dca3ccf8,HVT-0052,,,https://fortunoff.aviaryplatform.com/r/2n4zg6g28q
f-dca3ccf8-1473,,,,,dca3ccf8,HVT-0061,,,https://fortunoff.aviaryplatform.com/r/s46h12vg63
f-85ff34a7-1474,,,,,85ff34a7,HVT-0943,,,https://fortunoff.aviaryplatform.com/r/tm71v5br9j
f-85ff34a7-1475,,,,,85ff34a7,HVT-0838,,,https://fortunoff.aviaryplatform.com/r/6d5p843v4c
f-85ff34a7-1476,,,,,85ff34a7,HVT-2926,,,https://fortunoff.aviaryplatform.com/r/736m03xz0d
f-85ff34a7-1477,,,,,85ff34a7,HVT-1711,,,https://fortunoff.aviaryplatform.com/r/jd4pk0762f
f-85ff34a7-1478,,,,,85ff34a7,HVT-1217,,,https://fortunoff.aviaryplatform.com/r/x921c1tv85
f-85ff34a7-1479,,,,,85ff34a7,HVT-0400,,,https://fortunoff.aviaryplatform.com/r/zw18k75887
f-85ff34a7-1480,,,,,85ff34a7,HVT-3029,,,https://fortunoff.aviaryplatform.com/r/639k35md6r
f-85ff34a7-1481,,,,,85ff34a7,HVT-2047,,,https://fortunoff.aviaryplatform.com/r/nv9959ch2p
f-85ff34a7-1482,,,,,85ff34a7,HVT-1473,,,https://fortunoff.aviaryplatform.com/r/cz3222rc5j
f-85ff34a7-1483,,,,,85ff34a7,HVT-1329,,,https://fortunoff.aviaryplatform.com/r/zk55d8nt8r
f-85ff34a7-1484,,,,,85ff34a7,HVT-1213,,,https://fortunoff.aviaryplatform.com/r/f47gq6r56s
f-85ff34a7-1485,,,,,85ff34a7,HVT-0194,,,https://fortunoff.aviaryplatform.com/r/9z9086396v
f-85ff34a7-1486,,,,,85ff34a7,HVT-2875,,,https://fortunoff.aviaryplatform.com/r/xg9f47h63z
f-85ff34a7-1487,,,,,85ff34a7,HVT-1029,,,https://fortunoff.aviaryplatform.com/r/gb1xd0r00c
f-85ff34a7-1488,,,,,85ff34a7,HVT-0738,,,https://fortunoff.aviaryplatform.com/r/x34mk65j70
f-85ff34a7-1489,,,,,85ff34a7,HVT-0001,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd29
f-85ff34a7-1490,,,,,85ff34a7,HVT-1101,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g84f
f-85ff34a7-1491,,,,,85ff34a7,HVT-0295,,,https://fortunoff.aviaryplatform.com/r/jd4pk07553
f-58609a4c-1492,,,,,58609a4c,HVT-0756,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qm8z
f-54b6ab6e-1493,,,,,54b6ab6e,HVT-0042,,,https://fortunoff.aviaryplatform.com/r/kk9474702k
f-3ea34442-1494,,,,,3ea34442,HVT-0543,,,https://fortunoff.aviaryplatform.com/r/0r9m32n64b
f-3ea34442-1495,,,,,3ea34442,HVT-0567,,,https://fortunoff.aviaryplatform.com/r/0v89g5gc1z
f-3ea34442-1496,,,,,3ea34442,HVT-0050,,,https://fortunoff.aviaryplatform.com/r/5t3fx73x7c
f-3ea34442-1497,,,,,3ea34442,HVT-4100,,,https://fortunoff.aviaryplatform.com/r/8911n7xr50
f-3d974fc5-1498,,,,,3d974fc5,HVT-1396,,,https://fortunoff.aviaryplatform.com/r/hx15m62f26
f-3d974fc5-1499,,,,,3d974fc5,HVT-2511,,,https://fortunoff.aviaryplatform.com/r/1z41r6n18w
f-3d974fc5-1500,,,,,3d974fc5,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-3d974fc5-1501,,,,,3d974fc5,HVT-0977,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qn0r
f-505f79a6-1502,,,,,505f79a6,HVT-1399,,,https://fortunoff.aviaryplatform.com/r/j09w08wk3m
f-505f79a6-1503,,,,,505f79a6,HVT-0426,,,https://fortunoff.aviaryplatform.com/r/pc2t43j76x
f-505f79a6-1504,,,,,505f79a6,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
f-505f79a6-1505,,,,,505f79a6,HVT-0257,,,https://fortunoff.aviaryplatform.com/r/x05x63bd53
f-19276d49-1506,,,,,19276d49,HVT-1399,,,https://fortunoff.aviaryplatform.com/r/j09w08wk3m
f-19276d49-1507,,,,,19276d49,HVT-0426,,,https://fortunoff.aviaryplatform.com/r/pc2t43j76x
f-19276d49-1508,,,,,19276d49,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
f-19276d49-1509,,,,,19276d49,HVT-0257,,,https://fortunoff.aviaryplatform.com/r/x05x63bd53
f-36d352b9-1510,,,,,36d352b9,HVT-1270,,,https://fortunoff.aviaryplatform.com/r/057cr5n94q
f-36d352b9-1511,,,,,36d352b9,HVT-2751,,,https://fortunoff.aviaryplatform.com/r/0p0wp9t29d
f-36d352b9-1512,,,,,36d352b9,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-36d352b9-1513,,,,,36d352b9,HVT-0631,,,https://fortunoff.aviaryplatform.com/r/gq6qz22k9n
f-c5e6975e-1514,,,,,c5e6975e,HVT-2617,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qn6m
f-c5e6975e-1515,,,,,c5e6975e,HVT-1224,,,https://fortunoff.aviaryplatform.com/r/xg9f47h59j
f-c5e6975e-1516,,,,,c5e6975e,HVT-1371,,,https://fortunoff.aviaryplatform.com/r/cc0tq5rf5j
f-c5e6975e-1517,,,,,c5e6975e,HVT-3970,,,https://fortunoff.aviaryplatform.com/r/kk9474717d
f-c5e6975e-1518,,,,,c5e6975e,HVT-2263,,,https://fortunoff.aviaryplatform.com/r/9c6rx93d64
f-c5e6975e-1519,,,,,c5e6975e,HVT-2903,,,https://fortunoff.aviaryplatform.com/r/nc5s756r43
f-c5e6975e-1520,,,,,c5e6975e,HVT-2837,,,https://fortunoff.aviaryplatform.com/r/bz6154dv4r
f-c5e6975e-1521,,,,,c5e6975e,HVT-3272,,,https://fortunoff.aviaryplatform.com/r/513tt4fq7x
f-c5e6975e-1522,,,,,c5e6975e,HVT-3270,,,https://fortunoff.aviaryplatform.com/r/hm52f7k094
f-c5e6975e-1523,,,,,c5e6975e,HVT-3608,,,https://fortunoff.aviaryplatform.com/r/h707w67c5z
f-c5e6975e-1524,,,,,c5e6975e,HVT-0147,,,https://fortunoff.aviaryplatform.com/r/qv3bz61h7r
f-c5e6975e-1525,,,,,c5e6975e,HVT-0404,,,https://fortunoff.aviaryplatform.com/r/pg1hh6cd0m
f-c5e6975e-1526,,,,,c5e6975e,HVT-1107,,,https://fortunoff.aviaryplatform.com/r/8911n7xq7b
f-c5e6975e-1527,,,,,c5e6975e,HVT-0414,,,https://fortunoff.aviaryplatform.com/r/fj29882r82
f-c5e6975e-1528,,,,,c5e6975e,HVT-0538,,,https://fortunoff.aviaryplatform.com/r/707wm13r56
f-c5e6975e-1529,,,,,c5e6975e,HVT-2700,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xk43
f-c5e6975e-1530,,,,,c5e6975e,HVT-1834,,,https://fortunoff.aviaryplatform.com/r/w950g3hc2b
f-c5e6975e-1531,,,,,c5e6975e,HVT-1645,,,https://fortunoff.aviaryplatform.com/r/0v89g5gc6h
f-c5e6975e-1532,,,,,c5e6975e,HVT-3268,,,https://fortunoff.aviaryplatform.com/r/445h98zd4h
f-43af3408-1533,,,,,43af3408,HVT-3267,,,https://fortunoff.aviaryplatform.com/r/h707w67c3b
f-43af3408-1534,,,,,43af3408,HVT-2327,,,https://fortunoff.aviaryplatform.com/r/tt4fn1131j
f-c76a52d8-1535,,,,,c76a52d8,HVT-3203,,,https://fortunoff.aviaryplatform.com/r/p55db7vz79
f-51265255-1536,,,,,51265255,HVT-2367,,,https://fortunoff.aviaryplatform.com/r/rr1pg1hw4s
f-65a68b23-1537,,,,,65a68b23,HVT-0034,,,https://fortunoff.aviaryplatform.com/r/dj58c9r78m
f-65a68b23-1538,,,,,65a68b23,HVT-0220,,,https://fortunoff.aviaryplatform.com/r/ng4gm81v8b
f-65a68b23-1539,,,,,65a68b23,HVT-0972,,,https://fortunoff.aviaryplatform.com/r/nv9959cg6n
f-65a68b23-1540,,,,,65a68b23,HVT-0034,,,https://fortunoff.aviaryplatform.com/r/dj58c9r78m
f-65a68b23-1541,,,,,65a68b23,HVT-0220,,,https://fortunoff.aviaryplatform.com/r/ng4gm81v8b
f-65a68b23-1542,,,,,65a68b23,HVT-0972,,,https://fortunoff.aviaryplatform.com/r/nv9959cg6n
f-14b854a1-1543,,,,,14b854a1,HVT-0413,,,https://fortunoff.aviaryplatform.com/r/707wm13r4w
f-e6338207-1544,,,,,e6338207,HVT-2045,,,https://fortunoff.aviaryplatform.com/r/222r49g57x
f-50807a2b-1545,,,,,50807a2b,HVT-3297,,,https://fortunoff.aviaryplatform.com/r/1r6n00zr27
f-50807a2b-1546,,,,,50807a2b,HVT-3270,,,https://fortunoff.aviaryplatform.com/r/hm52f7k094
f-50807a2b-1547,,,,,50807a2b,HVT-3299,,,https://fortunoff.aviaryplatform.com/r/c824b2xb03
f-50807a2b-1548,,,,,50807a2b,HVT-3272,,,https://fortunoff.aviaryplatform.com/r/513tt4fq7x
f-50807a2b-1549,,,,,50807a2b,HVT-3293,,,https://fortunoff.aviaryplatform.com/r/bg2h70836d
f-50807a2b-1550,,,,,50807a2b,HVT-3273,,,https://fortunoff.aviaryplatform.com/r/zk55d8nv53
f-50807a2b-1551,,,,,50807a2b,HVT-3292,,,https://fortunoff.aviaryplatform.com/r/6d5p843w1q
f-50807a2b-1552,,,,,50807a2b,HVT-3742,,,https://fortunoff.aviaryplatform.com/r/wh2d795p54
f-5bab993d-1553,,,,,5bab993d,HVT-0943,,,https://fortunoff.aviaryplatform.com/r/tm71v5br9j
f-5bab993d-1554,,,,,5bab993d,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-5bab993d-1555,,,,,5bab993d,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-5bab993d-1556,,,,,5bab993d,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-5bab993d-1557,,,,,5bab993d,HVT-0216,,,https://fortunoff.aviaryplatform.com/r/7p8tb0xt3j
f-5bab993d-1558,,,,,5bab993d,HVT-0584,,,https://fortunoff.aviaryplatform.com/r/8s4jm23g82
f-5bab993d-1559,,,,,5bab993d,HVT-0972,,,https://fortunoff.aviaryplatform.com/r/nv9959cg6n
f-5bab993d-1560,,,,,5bab993d,HVT-1317,,,https://fortunoff.aviaryplatform.com/r/2804x54g7v
f-d5b80b1c-1561,,,,,d5b80b1c,HVT-0943,,,https://fortunoff.aviaryplatform.com/r/tm71v5br9j
f-d5b80b1c-1562,,,,,d5b80b1c,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-d5b80b1c-1563,,,,,d5b80b1c,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-d5b80b1c-1564,,,,,d5b80b1c,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-dca3ccf8-1565,,,,,dca3ccf8,HVT-0052,,,https://fortunoff.aviaryplatform.com/r/2n4zg6g28q
f-dca3ccf8-1566,,,,,dca3ccf8,HVT-0061,,,https://fortunoff.aviaryplatform.com/r/s46h12vg63
f-dbd03367-1567,,,,,dbd03367,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-2d04aaba-1568,,,,,2d04aaba,HVT-0097,,,https://fortunoff.aviaryplatform.com/r/qv3bz61h54
f-dbd03367-1569,,,,,dbd03367,HVT-0066,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx6c
f-dbd03367-1570,,,,,dbd03367,HVT-0029,,,https://fortunoff.aviaryplatform.com/r/jd4pk0754s
f-dbd03367-1571,,,,,dbd03367,HVT-0042,,,https://fortunoff.aviaryplatform.com/r/kk9474702k
f-26e960d0-1572,,,,,26e960d0,HVT-0066,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx6c
f-26e960d0-1573,,,,,26e960d0,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-26e960d0-1574,,,,,26e960d0,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-26e960d0-1575,,,,,26e960d0,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-26e960d0-1576,,,,,26e960d0,HVT-0048,,,https://fortunoff.aviaryplatform.com/r/8k74t6f583
f-26e960d0-1577,,,,,26e960d0,HVT-0227,,,https://fortunoff.aviaryplatform.com/r/j09w08wj96
f-dbd03367-1578,,,,,dbd03367,HVT-0071,,,https://fortunoff.aviaryplatform.com/r/4b2x34mn6j
f-dbd03367-1579,,,,,dbd03367,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-db6e0178-1580,,,,,db6e0178,HVT-0095,,,https://fortunoff.aviaryplatform.com/r/w37kp7v167
f-40caeb19-1581,,,,,40caeb19,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-00dbc07a-1582,,,,,00dbc07a,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-db6e0178-1583,,,,,db6e0178,HVT-0010,,,https://fortunoff.aviaryplatform.com/r/0k2696zw73
f-db6e0178-1584,,,,,db6e0178,HVT-0030,,,https://fortunoff.aviaryplatform.com/r/tx3513v68n
f-db6e0178-1585,,,,,db6e0178,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-db6e0178-1586,,,,,db6e0178,HVT-0100,,,https://fortunoff.aviaryplatform.com/r/r20rr1pt39
f-db6e0178-1587,,,,,db6e0178,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-db6e0178-1588,,,,,db6e0178,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-2d04aaba-1589,,,,,2d04aaba,HVT-0196,,,https://fortunoff.aviaryplatform.com/r/8s4jm23g7r
f-2d04aaba-1590,,,,,2d04aaba,HVT-0030,,,https://fortunoff.aviaryplatform.com/r/tx3513v68n
f-0427e08d-1591,,,,,0427e08d,HVT-0051,,,https://fortunoff.aviaryplatform.com/r/959c53f33g
f-7841ad5a-1592,,,,,7841ad5a,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-7841ad5a-1593,,,,,7841ad5a,HVT-0030,,,https://fortunoff.aviaryplatform.com/r/tx3513v68n
f-7841ad5a-1594,,,,,7841ad5a,HVT-0095,,,https://fortunoff.aviaryplatform.com/r/w37kp7v167
f-7841ad5a-1595,,,,,7841ad5a,HVT-0010,,,https://fortunoff.aviaryplatform.com/r/0k2696zw73
f-7841ad5a-1596,,,,,7841ad5a,HVT-0097,,,https://fortunoff.aviaryplatform.com/r/qv3bz61h54
f-7841ad5a-1597,,,,,7841ad5a,HVT-8062,,,https://fortunoff.aviaryplatform.com/r/0g3gx44t36
f-7841ad5a-1598,,,,,7841ad5a,HVT-8062,,,https://fortunoff.aviaryplatform.com/r/0g3gx44t36
f-7841ad5a-1599,,,,,7841ad5a,HVT-8041,,,https://fortunoff.aviaryplatform.com/r/2r3nv9989v
f-7841ad5a-1600,,,,,7841ad5a,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-7841ad5a-1601,,,,,7841ad5a,HVT-0066,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx6c
f-7841ad5a-1602,,,,,7841ad5a,HVT-8039,,,https://fortunoff.aviaryplatform.com/r/7h1dj58j33
f-7841ad5a-1603,,,,,7841ad5a,HVT-8035,,,https://fortunoff.aviaryplatform.com/r/js9h41jt3f
f-7841ad5a-1604,,,,,7841ad5a,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
